name,description,categories,Website,category,address,email,phone,zipcode,city,country
BLOK21,Uw online slager en viswinkel in de regio's Walcheren en heel Beveland. Just taste it! ,Slagerij,http://blok21.nl,"Eten, drinken en tabak",address,info@blok21.nl,0630870822,,,Nederland
Besteltaart,"BestelTaart.nl is dé taarten webshop van Nederland. Onze taarten zijn namelijk net even lekkerder. Dit komt omdat we ze met liefde en aandacht in onze eigen bakkerij bereiden. Uiteraard elke dag vers. Je kunt bij ons terecht voor alle soorten taarten, layercakes, cupcakes en gebak. Ook kun je zelf een taart ontwerpen door een logo, afbeelding of tekst toe te voegen. Een specifieke wens? Ook daar draaien we onze hand niet voor om. Ons motto is immers: Wij maken er geen punt van. ",Bakkerij,https://besteltaart.nl,"Eten, drinken en tabak",address,klantenservice@besteltaart.nl,+31(0)23 - 764 09 30,2031 ES,Haarlem,Nederland
wijnvoordeel.be,"In 1999 werd Wijnvoordeel opgericht in Nederland en in de afgelopen jaren heeft Wijnvoordeel de Nederlandse wijnmarkt op haar grondvesten laten schudden. Incidenteel werd ook wel eens een wijn in België afgeleverd, maar nog niet structureel. Naar aanleiding van de talloze aanvragen van Belgische klanten, werd begin 2008 de Belgische vestiging in Kortenberg opgericht en www.wijnvoordeel.be was een feit. 

Inmiddels is Wijnvoordeel België al weer jaren actief en vele wijnliefhebbers genieten al van de fantastische wijnselectie. Niet langer te veel betalen voor topwijnen, maar simpelweg prachtige wijnen, champagne of prosecco aankopen tegen zeer scherpe prijzen, welke als klap op de vuurpijl ook nog bij u thuis bezorgd worden! 

Wijnvoordeel.be beschikt over een enorm assortiment van 350 wijnen afkomstig uit alle toonaangevende wijngebieden over de hele wereld (Bordeaux, Bourgogne, Beaujolais maar ook alle toonaangevende gebieden in Chili, Argentinie of Australie). Kortom uw ontdekkingsreis in de wereld die wijn heet kan beginnen of juist enorm verbreed worden. Zowel wijn, prosecco, champagne als port kunt u bij ons bestellen op www.wijnvoordeel.be. 

Uw bestelling wordt op werkdagen bij u thuisbezorgd. Wanneer uw bestelling op voorraad is heeft u deze binnen twee werkdagen in huis. Wanneer uw bestelling niet op voorraad is wordt er contact met u opgenomen over de levertijd. Mocht de levertijd voor u niet acceptabel zijn dan wordt er een alternatief aangedragen of de bestelling wordt geannuleerd. Bezorging is kosteloos bij bestellingen boven de € 45,-. In het andere geval betaalt u € 5,95 aan bijdrage in de bezorgkosten. 

Bezorging is mogelijk in heel België. Bezorging in Duitsland, België en Frankrijk is mogelijk via onze dochterbedrijven. ",Wijnhandel,http://www.wijnvoordeel.be,"Eten, drinken en tabak",address,contact@wijnvoordeel.be,011-988-492,3560,Lummen,België
Brouwerij Breugem,,Brouwerij,http://brouwerijbreugem.nl,"Eten, drinken en tabak",address,info@brouwerijbreugem.nl,088-1308890,1506 PC,Zaandam,Nederland
Indo Box,Heerlijke Spekkoek en andere Indonesische producten welke als cadeautje per Brievenbuspost wordt verstuurd. Lekker voor jezelf of lief voor iemand anders!,Aziatische toko,http://indo-box.nl,"Eten, drinken en tabak",address,info@indo-box.nl,0685433783,,,Nederland
harriesvlees.nl,,Vleesbewerker,http://harriesvlees.nl,"Eten, drinken en tabak",address,info@harriesvlees.nl,+31683930140,9679 TG,Scheemda,Nederland
'T Damphutje,Welkom bij 'T Damphutje,E-sigarettenwinkel,https://www.damphutje.nl,"Eten, drinken en tabak",address,info@damphutje.com,0248486238,6511jw,nijmegen,Nederland
Beernami,"Wij houden vooral van Nederlands craft beer en daarom zijn we Beernami begonnen. Om zoveel mogelijk mensen kennis te laten maken met de lekkerste biertjes van eigen bodem!

Beernami is er om jou zo dicht mogelijk bij de beste brouwers van ons land te brengen – de verste seasonals en de nieuwste creaties rechtstreeks vanuit de brouwerij naar jou.

We bieden abonnementen aan die je laten genieten van het leven en van het ontvangen van leuke verrassingen. Je bespaart geld en tijd, wat je leven vereenvoudigt en je in staat stelt om meer dingen te doen waar jij van houdt.",Bierwinkel,http://beernami.nl,"Eten, drinken en tabak",address,proost@beernami.nl,0650605023,2597 LA ,Den Haag,Nederland
Sunderban Asian Supermarket,"We are an Indian grocery store in Den Haag, established in the year 2003, and are proud to be the favorite Indian store in The Netherlands . We also sell all items online and deliver straight to your home on the same day or next day in Netherlands. We are the largest seller of Indian and Bangladeshi fish like hilsa or ilish fish, rohu fish, katla fish and many more varieties. Visit our store or order online today and feel the convenience.",Indiase kruidenierswinkel,http://sunderban.nl,"Eten, drinken en tabak",address,info@sunderban.nl,+3170 365 0500,2562 AD,Den Haag,Nederland
Vleesonline,"Clara Foodservice is dé leverancier van Nederlands rund- en varkensvlees voor Horeca, Retail en (groot) catering.
",Slagerij,http://vleesonline.nl,"Eten, drinken en tabak",address,info@clara.nl,,8161 PM,Epe,Nederland
Desidutchstore,"Desi Dutch Store is a one stop online shop for all your Indian groceries. We are committed to quality service and fair prices. We are located in Uithoorn and we home deliver Indian groceries across Netherlands.

We provide same day delivery in Amstelveen, Uithoorn, Aalsmeer, Hoofddorp and Amsterdam Zuidas-Zuid

We want people to have the best online shopping experience and hence we have created a Mobile App that makes ordering very convenient. ",Supermarkt,http://desidutchstore.nl,"Eten, drinken en tabak",address,info@desidutchstore.nl,0686156645,,Uithoorn,Nederland
Happy Cheatday,"In deze tijd van social media willen mensen meer dan ooit voldoen aan het schoonheidsideaal. Dit veroorzaakt veel onzekerheid en resulteert regelmatig in strenge diëten. Natuurlijk is het belangrijk om in beweging te zijn, te trainen, goed te drinken en gezond te eten. Maar laat het schoonheidsideaal niet de mooie momenten afnemen. Met Happy Cheatday willen wij mensen laten genieten van alle lekkere snacks, zonder er een schuldgevoel aan over te houden. Met onze boxen brengen we mensen op een gemakkelijke manier samen, ontstaan er mooie herinneringen en geniet iedereen van gezelligheid onder het genot van lekkere snacks. Every body is a good body en iedereen verdient zo nu en dan een hele fijne Happy Cheatday!",Snoepwinkel,http://www.happycheatday.nl,"Eten, drinken en tabak",address,Info@HappyCheatday.nl,,,Amsterdam,Nederland
Gio Coffee,"De lekkerste koffie en thee op je werk. Dat garanderen we! Maak kennis met échte kwaliteit. Gio Coffee levert hoogkwalitatieve koffiemachines, koffie en thee voor zakelijk gebruik. Mét impact!",Koffieautomaat,http://giocoffee.nl,"Eten, drinken en tabak",address,info@giocoffee.nl,088 - 123 44 00 ,3421 TX,Oudewater,Nederland
Traindevie,"Traindevie - vers & ambachtelijk gebakken glutenvrij, lactosevrij en melkvrij brood en banket - producten van traindevie zijn exclusief in Belgie en Nederland verkrijgbaar voor particulieren, winkels, horeca, verzorgingsinstellingen en handelsbedrijven. Traindevie heeft het grootste topkwaliteit assortiment glutenvrij, lactosevrij en melkvrij brood en banket voor consumenten en foodprofessionals. Het assortiment van traindevie omvat brood, kleine broodjes, koek, gebak en taarten, allemaal glutenvrij, lactosevrij en melkvrij. Alle producten worden ambachtelijk gebakken en vers geleverd in degelijke verpakking om de producten vers te houden, geschikt voor transport en om ingevroren bewaard te kunnen worden. Bij ons staat het belang van smaak en veiligheid van de klant voorop. Persoonlijke benadering met een groot gevoel voor service, daar staan wij voor!",Bakkerij,http://traindevie.nl,"Eten, drinken en tabak",address,bestellingen@traindevie.nl,06- 36 01 84 54,4906 CT,Oosterhout,Nederland
Brew Monkey,"Thuis bier brouwen was nog nooit zo eenvoudig met een Brew Monkey Bierbrouw pakket. Met onze bijgeleverde mout, hop en gist leer je met echte ingrediënten bier brouwen. Bestel je startpakket online en ga morgen nog aan de slag. Het pakket bevat een uitgebreide handleiding en op onze website vind je handige video's waarmee wij jou begeleiden door het proces. Mocht je toch nog vragen hebben dan zijn wij goed en snel bereikbaar via Whatsapp en Facebook.",Thuisbrouwwinkel,https://brewmonkey.nl,"Eten, drinken en tabak",address,info@brewmonkey.nl,+31624905937,5222 AV,'s-Hertogenbosch,Nederland
Bols Cocktails Webshop,"Bols is the world's first cocktail brand and in our webshop, you can find everything you need to create the best cocktails at home or in the bar! We have around 40 liqueur flavours, authentic genevers, Amsterdam gin and delicious vodka. Our tools and glassware help you to perfect and serve your cocktails to the fullest.

Rather take the easy road? Then check out our amazing ready to drink cocktails in handy cans or tubes. Perfect for on the go or when you don't want to play the bartender at your own cocktail party.

Our cocktail gift packages are beautifully wrapped and amazing to surprise your loved one(s) with.

In other words, an all-in-one online shop for the most delicious cocktails!",Slijterij,http://bols.com/shop,"Eten, drinken en tabak",address,info@lucasbols.com,,1071CZ,Amsterdam,Nederland
Orthokliniek,"De Orthokliniek is zeer succesvol op het gebied van afslanken. Al jaren helpen de therapeuten verschillende cliënten om af te vallen met Biohcg Original. En met succes! Biohcg Original is een dieet van 24 dagen met gezonde voeding als uitgangspunt. 

De Orthokliniek biedt meer dan alleen de Biohcg Original. Zo zijn er tal van vitamines, mineralen en andere voedingssupplementen te verkrijgen. De Orthokliniek gaat voor kwaliteit. Dit komt terug in alle producten die ze aanbieden maar ook in de service van het bedrijf.",Natuurlijke voedingswinkel,http://www.orthokliniek.com,"Eten, drinken en tabak",address,info@orthokliniek.com,0541 - 29 55 39,7631 AH,Ootmarsum,
The Meat Boys,"Wij importeren de beste kwaliteit rundvlees direct uit Zuid-Amerika, het meest smaakvolle Ibérico-vlees uit Spanje, lamsvlees uit Nieuw-Zeeland en nog veel meer. Je koopt dus rechtstreeks in bij de importeur, waardoor wij onze producten kunnen voorzien van scherpe prijzen en enkel topkwaliteit aanbieden. The Meat Boys leveren in heel Nederland aan particulieren en de horeca.",Vleesgroothandel,http://themeatboys.nl,"Eten, drinken en tabak",address,info@themeatboys.nl,0622280247,2652 XB,Berkel en Rodenrijs,Nederland
Elephantos,Smartshop Headshop Seedshop from Amsterdam,Coffeeshop,http://elephantos.com,"Eten, drinken en tabak",address,info@Elephantos.com,,,,Nederland
de Schenker,"Relatiegeschenken en unieke themapakketten.

Met veel enthousiasme helpen wij jou schenken! Relatiegeschenken en promotie geef je het hele jaar door. Het onverwachte moment zorgt voor een groot succes. De juiste ingrediënten voor het perfecte relatiegeschenk vind je bij de Schenker.
Wij onderscheiden ons met een uniek assortiment, uitstekende service en snelle communicatie. Scherpe prijzen vinden wij vanzelfsprekend, net als het meedenken en ontwerpen van jouw geschenk. 

<a href=""https://eco-gift.nl/""><B>Eco-gift</B></a>,

<a href=""https://wijn-gift.nl/""><B>Wijn-gift</B></a>,

<a href=""https://paas-gift.nl/""><B>Paas-gift</B></a>,

<a href=""https://zomer-gift.nl/""><B>Zomer-gift</B></a>,

<a href=""https://sint-gift.nl/""><B>Sint-gift</B></a>,

<a href=""https://kerst-gift.nl/""><B>Kerst-gift</B></a>,

<a href=""https://winter-gift.nl/""><B>Winter-gift</B></a>.",Promotieartikelenwinkel,https://deschenker.nl,"Eten, drinken en tabak",address,info@deschenker.nl,0318 50 84 50,3905 PH,VEENENDAAL,Nederland
Muscle Meals B.V.,Vers bereide sportmaaltijden geschikt voor elke doelstelling,Catering,https://musclemeals.nl,"Eten, drinken en tabak",address,,,,,Nederland
wijnvoordeel.nl,"Wijnvoordeel.nl is opgericht in 1999 en verkoopt uitsluitend gerenommeerde wijnen via internet voor een spectaculair lage prijs. Dankzij een scherp inkoopbeleid en een uiterst efficiënte bedrijfsvoering is het bij www.wijnvoordeel.nl mogelijk om absolute topwijnen aan te bieden ver onder de normale winkelwaarde. 
www.wijnvoordeel.nl beschikt over een enorm assortiment van 350 wijnen afkomstig uit alle toonaangevende wijngebieden over de hele wereld. Zowel wijn, prosecco, champagne als port kunt u bij ons bestellen. 
Bezorging is bij www.wijnvoordeel.nl kosteloos bij bestellingen boven de € 45,-. In het andere geval betaalt u € 5,95 aan bijdrage in de bezorgkosten. Bezorging is mogelijk in heel Nederland. Bezorging in Duitsland, België, Frankrijk, Denemarken en Engeland is mogelijk via onze dochterbedrijven. Overige landen alleen in overleg. 
",Wijnhandel,http://www.wijnvoordeel.nl,"Eten, drinken en tabak",address,contact@wijnvoordeel.nl,031-7702796,8401 BL,Gorredijk,Nederland
uwtopwhisky - Zonneveld uw Topslijter,"De drankspeciaalzaak voor Maassluis en omgeving nu ook online te vinden met een webshop vol met mooie dranken zoals Whisky, Cognac, Rum en dergelijke.",Slijterij,https://uwtopwhisky.nl,"Eten, drinken en tabak",address,info@uwtopwhisky.nl,+31105913232,3141 HE,Maassluis,Nederland
Sakelicious Webshop,"Sakelicious is één van de grootste webshops voor Aziatische alcoholhoudende dranken. Gespecialiseerd in Sake, Shochu en Umeshu, maar ook met een grote keuze aan bier, baijiu en andere dranken.",Alcoholwinkel,https://sakelicious.com,"Eten, drinken en tabak",address,info@sakelicious.com,020-2617688,1043 AG,Amsterdam,Nederland
Frankabouttea,,Theewinkel,http://frankabouttea.com,"Eten, drinken en tabak",address,ahoy@frankabouttea.com,,2031 BJ,haarlemn,Nederland
DRINKZ,"'We are DRINKZ, an online tailored platform for spirits, whiskey, beer, cream drinks, liquors and accessories to enjoy life...'",Alcoholwinkel,http://drinkz.nl,"Eten, drinken en tabak",address,info@drinkz.nl,(+31) 8 51 303 752,6049DA,Roermond,Nederland
Dailywine,Wij maken fantastische wijnen betaalbaar. ,Alcoholwinkel,http://dailywine.nl,"Eten, drinken en tabak",address,info@dailywine.nl,0618876394,3813BW,Amersfoort,Nederland
Bamiwinkel,Bamiwinkel heeft de lekkerste Aziatische producten in 1 doos!,Noedelwinkel,http://bamiwinkel.nl,"Eten, drinken en tabak",address,info@bamiwinkel.nl,+31630693828,,Woerden,Nederland
plnktn.,"plnktn. introduces Marine Phytoplankton into human nutrition. Marine Phytoplankton is a unique superfood with an impressive nutritional profile. 

#eatplnktn. ",Voedselproductenleverancier,http://plnktn.com,"Eten, drinken en tabak",address,support@plnktn.com,,1362GH,Almere,Nederland
Moments,"Losse thee met unieke smaken. 100% natuurlijk
Gun jezelf even een heerlijk moment van rust, ontspanning, gezelligheid of focus. ",Theewinkel,http://my-moments.nl,"Eten, drinken en tabak",address,info@my-moments.nl,0646054660,4871LX,ETTEN-LEUR,Nederland
Foreach Brewing,Craft beer brewery with a story to tell. ,Drankendistributeur,http://foreachbrewing.com,"Eten, drinken en tabak",address,webshop@foreachbrewing.com,+ 31 20 772 6937,1066 VH,Amsterdam,Nederland
House of Spirits,"In onze webshop vindt u een gevarieerde selectie van dessertwijnen, wijnen, en port. Het is voor ons van belang dat deze selectie een reflectie is van wie we zijn en waar we voor staan. Zo hebben onze wijnhuizen niet alleen aandacht voor detail maar ook voor duurzaamheid, en weten ze door de unieke eigenschappen van zowel de terroirs als de productiemethodes een zo mooi mogelijk product te creëren. Dat maakt van elk glas een bijzondere beleving.

Tijdens onze proeverijen laten we u met plezier en passie onze wijnen kennen en beleven. Of u nu graag ècht wil leren proeven of iets bijzonders met vrienden of familie wil ondernemen, onze proeverijen worden op maat georganiseerd en zijn dus voor iedereen.",Wijnhandel,http://houseofspirits.nl,"Eten, drinken en tabak",address,info@houseofspirits.nl,0615556257,1448XB,Purmerend,Nederland
Wijnhuis Oktober,Generaties lang vertrouwd met wijn. Uitgebreid assortiment aan kwaliteitswijnen van over de hele wereld. Zowel in de winkel als online te bestellen!,Wijnhandel,http://www.wijnhuis-oktober.nl,"Eten, drinken en tabak",address,info@wijnhuis-oktober.nl,076-5218125,4818 SH,Breda,Nederland
Visvanchris,"""U kunt bij ons terecht voor alle soorten dagverse vis. Ook hebben wij een select aanbod van gerookte & diepgevroren vis, verse schaal- en schelpdieren en aanverwante (vis)producten. U besteld eenvoudig & snel via de Webshop of stuur ons een Whatsapp bericht. Uw product wordt zorgvuldig op versheid en kwaliteit geselecteerd, geportioneerd en vacuüm verpakt naar wens! Wij bezorgen uw bestelling *GRATIS van dinsdag t/m zaterdag. U kunt bij ons altijd achteraf betalen via een betaalverzoek of pinnen aan de deur.""",Viswinkel,http://visvanchris.nl,"Eten, drinken en tabak",address,info@visvanchris.nl,0613724817,4341CP,Arnemuiden,Nederland
Mama Tan Express,Homemade Indonesische Spekkoek en andere lekkerneijen per brievenbuspost. Wij maken de cakes al 40 jaar lang volgens eigen traditioneel Indonesisch familierecept en dat proef je! :),Aziatische toko,http://mamatan.nl,"Eten, drinken en tabak",address,info@mamatan.nl,+31615683640,,Den Haag,Nederland
Plantpowders,"Wij willen een plantaardige levensstijl makkelijk maken voor iedereen! 

Alle producten die wij aanbieden zijn 100% plantaardig, dat wil zeggen dat er geen dierenleed aan te pas komt, dit beter is voor natuur, milieu en jouw lichaam. 

Het hele team staat klaar om je helpen tot de groei van jouw natuurlijke potentie!",Voedselproducent,http://plantpowders.nl,"Eten, drinken en tabak",address,info@plantpowders.nl,,6591GT,Gennep,Nederland
Vitamine Bo,"Vitamine Bo maakt bedrijven en evenementen gezonder! Dit is het bedrijf welke jou de vitamineboost geeft waar je ook bent. Op je werk, een festival, lokale markt, zakelijke bijeenkomst of op je favoriete evenement!",Verwerking van groenten en fruit,http://vitaminebo.nl,"Eten, drinken en tabak",address,info@vitaminebo.nl,06 10 98 26 58,8822 WJ ,ARUM,Nederland
Echthoning,"Wij hebben natuurlijke imkerij waar staat 1.500 bijenkorven op de oostelijke regio's van Polen. De specialiteit van de imkerij is de Lindehoning, Boekweithoning, Veelbloemigehoning en Koolzaadhoning. De honing die in voedwinkels verkrijgbaar heeft suiker. Onze honing is 100% echte!",Fitness- en voedingsservice,https://www.echthoning.nl,"Eten, drinken en tabak",address,info@echthoning.nl,0644277133,1941DR,Beverwijk,Nederland
Beerware.nl,"Lokale speciaalbieren verkrijgbaar maken door heel de Benelux, dat is onze missie. Wij helpen de lokale brouwerijen om voet aan de grond te krijgen door hun bieren op onze webshop aan te bieden.",Brouwerij,https://www.beerware.nl,"Eten, drinken en tabak",address,info@beerware.nl,0611743569,4503BG,Groede,Nederland
Brievenbus Banket,Iemand verassen? Geef heerlijk banket cadeau met een leuke boodschap. Ga naar www.brievenbusbanket.nl voor meer informatie!,Banketbakker,http://brievenbusbanket.nl,"Eten, drinken en tabak",address,klantenservice@brievenbusbanket.nl,+31 85 200 6701,,Den Haag,Nederland
Chocbox,"Chocbox is een lekker en origineel cadeau dat je zelf samenstelt met onze exclusieve bonbons. Jij kiest de grootte van de doos, selecteert jouw bonbons naar smaak, kiest een thema-sleeve en personaliseert het cadeau met een persoonlijke boodschap.",Chocolaterie,https://chocbox.nl,"Eten, drinken en tabak",address,info@chocbox.nl,0639132076,6821ET,Arnhem,Nederland
Dispensr,"Launched on 01 Oct 2020 as the latest European online vaporizer & CBD retailers , Dispensr proudly offers the best in third-party vape technology & accessories along with CBD flower and extracts. *** We offer the most sought-after brands including DynaVap, PAX, Storz & Bickel, Dreamwood and CBDirective. Our premium CBD flower & extracts are sure to please. With flavours ranging from fruits & desserts, there’s something to satisfy your taste at Dispensr. *** Our specialist knowledge & dedication to excellence supports & enhances every aspect of your vaping experience. *** And don’t forget about our massive deals & giveaways! *** Dabbers Deals : https://dispensr.eu/en/dabbers-deals/ *** Sign up to win vaporizers & more! : https://dispensr.eu/en/daily-giveaways/ *** More exclusive giveaways on social : instagram.com/dispensr.eu *** We love you! INJOY ~~~~ Dabber the Adder ~",Vaporizer winkel,https://dispensr.eu,"Eten, drinken en tabak",address,hello@dispensr.eu,+31 6 27 44 87 52,1006GC,Amsterdam,Nederland
Zo uit Peru,100% natuurlijke producten uit Peru.,Natuurvoedingswinkel,https://www.zouitperu.nl,"Eten, drinken en tabak",address,info@zouitperu.nl,,2624NL,Delft,Nederland
HollyJolly,"Bestel eenvoudig en snel een leuk snoepgeschenk. Een gevulde snoeppot, snoeptoren of snoepzak. Liever chocola of Franse nougat? Bekijk dan ons assortiment!",Snoepwinkel,http://hollyjolly.nl,"Eten, drinken en tabak",address,Info@hollyjolly.nl,,,Breda,Nederland
Smart Meals,High Protein ready to eat meals. Delivery in whole Europe.,Maaltijdbezorging,http://www.smart-meals.nl,"Eten, drinken en tabak",address,info@smart-meals.nl,0717370017,2352AZ,Leiderdorp,Nederland
DokterMaler,"DokterMaler richt zich op wijnen van hoge kwaliteit van kleine wijnmakers, als het kan biologisch. Alle wijnen worden door ons zelf geïmporteerd.",Wijnhandel,http://doktermaler.com,"Eten, drinken en tabak",address,info@doktermaler.com,+31 655704568,7131 ZK ,Lichtenvoorde,Nederland
Wijn.com,"Wijn.com is een online drankenspeciaalzaak, die meer biedt dan alleen wijn en champagne. Naast ons fantastische wijn assortiment bieden wij ook whisky, rum, gin en geschenken aan. Wij streven ernaar om een perfecte prijs & kwaliteit verhouding te leveren.",Wijnhandel,https://www.wijn.com,"Eten, drinken en tabak",address,info@wijn.com,010 - 426 59 97,3111 AP,Schiedam,Nederland
Bierfamilie.nl,"Bierfamilie.nl, de online webshop voor speciaalbier en craft bier. Ruim 200 speciaalbieren, bierpakketten, bierglazen en biercadeau's.",Brouwerij,https://www.bierfamilie.nl,"Eten, drinken en tabak",address,info@bierfamilie.nl,,1901ME,Castricum,Nederland
Beer in a Box,Altijd het lekkerste bier. Op basis van jouw smaak! Meer informatie: http://www.beerinabox.nl,Brouwerij,https://www.beerinabox.nl,"Eten, drinken en tabak",address,hello@beerinabox.nl,072 7852052,1812 PM,Alkmaar,Nederland
TEZET Season & Business Gifts,"Bij Tezet - The Surprise Company vindt u een uiteenlopend assortiment van unieke personeelsgeschenken en bedrijfsgeschenken voor ieder seizoen. Zoekt u bijvoorbeeld pakketten voor uw werknemers of geschenken voor uw relaties tijdens Kerst? Bekijk dan al onze kerstgeschenken. Of wilt u uw personeel op een onverwachte manier nét dat extraatje bieden dat ze verdienen? Verras hem of haar dan tijdens Pasen, Sinterklaas, de Zomer of een andere speciale dag of feestdag met uniek geschenk. Ook voor talloze relatiegeschenken kunt u bij ons terecht.",Snoepwinkel,http://www.tezet.nl,"Eten, drinken en tabak",address,info@tezet.nl,0316 282831,6921 VA,DUIVEN,Nederland
Coti Wijn,De perfecte wijn voor jouw moment.,Wijnhandel,http://cotiwijn.nl,"Eten, drinken en tabak",address,proost@cotiwijn.nl,,,,Nederland
Tienda La Latina,Productos latinos en Holanda. Latijns-Amerikaanse producten in Nederland.,Supermarkt,http://tiendalatina.nl,"Eten, drinken en tabak",address,info@tiendalatina.nl,0642931265,4338PR,Middelburg,Nederland
Olijfoliestore,De beste olijfolie ter wereld is verkrijgbaar bij Olijfoliestore.nl,Delicatessenwinkel,https://www.olijfoliestore.nl,"Eten, drinken en tabak",address,info@olijfoliestore.nl,0650234190,3232HH,Brielle,Nederland
Koffiekompaan,"?? Genieten doe je met elkaar
? Verse koffiebonen
?? Losse thee
?? Nivona volautomaten & accessoires",Koffiewinkel,https://koffiekompaan.nl,"Eten, drinken en tabak",address,info@koffiekompaan.nl,0180234079,2912SB,Nieuwerkerk aan den IJssel,Nederland
Bloem in je thee,"1ste Nederlandse webshop in bloemen voor in je thee. Een uniek concept, we verkopen b(l)oeiende thee!",Theewinkel,http://bloeminjethee.nl,"Eten, drinken en tabak",address,contact@bloeminjethee.nl,,,Alkmaar,Nederland
bywynen,We offer affordable 4*+ Vivino rated wines from small and independent winemakers in Europe's most famous wine regions.,Wijngroothandel en -importeur,http://www.bywynen.nl,"Eten, drinken en tabak",address,Info@bywynen.nl,+31628137080,3055 PK,Rotterdam,Nederland
Cromwijk Kaasdok,"De Fam. Cromwijk is in 1968 een zuivelhandel begonnen in Rotterdam. Door de jaren heen is het bedrijf uitgegroeid tot een toonaangevend firma met een kaaswinkel in Rotterdam, 4 markten in Maassluis, Hendrik ido Ambacht, Piershil en Ridderkerk en sinds 2018 bieden wij onze mooie producten ook online aan. Benieuwd geworden wat wij  in huis hebben? Ontdek het op kaasdok.nl.",Kaaswinkel,http://kaasdok.nl,"Eten, drinken en tabak",address,klantenservice@kaasdok.nl,0613733805,3011 GZ,Rotterdam,Nederland
Granokoffie,Leverancier van kwaliteits koffiebonen vers gebrand tegen zeer scherpe prijs,Koffiewinkel,http://granokoffie.nl,"Eten, drinken en tabak",address,info@granokoffie.nl,0614407598,4041 GG,Kesteren,Nederland
Geheimbiertje,"""Wij van GeheimBiertje bieden een unieke beleving aan: de Mystery BierBox. Wij stellen op basis van smaak jouw pakket dan samen met unieke bieren en bezorgen het aan huis. Thuis ontdek je pas welke bieren wij voor jou uit het vat hebben getapt. Het enige wat je nu nog hoeft te doen is genieten, samen met vrienden, familie of je partner!""",Bierwinkel,http://geheimbiertje.nl,"Eten, drinken en tabak",address,info@geheimbiertje.nl,0641519301,5076NH,Haaren,Nederland
Ghvino,"Wij bieden de beste selectie van Georgische wijn en de befaamde Qvevri wijnen! ? Gratis bezorgd in NL vanaf 6 flessen ? Directe import, scherpe prijzen.",Wijnhandel,http://ghvino.nl,"Eten, drinken en tabak",address,info@ghvino.nl,06-11658164,1441 BJ,Purmerend,Nederland
MEVROUW CHA,"In de online thee shop van MEVROUW CHA koop je kwalitatieve losse thee, bestel je een maandelijks thee abonnement of reserveer je een exclusieve theeproeverij met lunch.",Theewinkel,http://mevrouwcha.nl,"Eten, drinken en tabak",address,service@mevrouwcha.nl,0722029218,1841 HA,Stompetoren,Nederland
Olivery,"Wij maken eersteklas Italiaanse olijfolie. Olie om eindeloos mee te bakken, dressen en dippen. En als het op is, bestel je een navulling die past in je brievenbus. Dat is ouderwets lekkere olie, op een nieuwerwetse manier bezorgd. Gratis bezorging.",Voedselproductenleverancier,http://olivery.com,"Eten, drinken en tabak",address,hello@olivery.com,+31 (0)343 520 280,3971MA,Driebergen-Rijsenburg,Nederland
Snackje,"Snackje sells snacks you have never seen before! From all around the world, simply delivered to your door.",Snoepwinkel,http://snack.je,"Eten, drinken en tabak",address,hello@snack.je,+31 85 060 1 060,6921 RR,Duiven,Nederland
Ben Hofland – Ringfoto,"Molenstraat 38
2671 EX Naaldwijk
Tel: 0174 625116

Prins Willem Alexander Promenade 4
2284 DG Rijswijk
Tel: 070 3948862",Fotowinkel,http://benhofland.nl,Elektronica en technologie,address,info@benhofland.nl,0174 625116,2284DG,Rijswijk,
Magna Hifi,"Magna Hifi stands for passion for music and know-how of audio & technology
Through our passion and specialist knowledge of audio and technology we can help you searching your ultimate music experience.

Lets    you    experience    music    again! ",Hifi-winkel,http://magnahifi.com,Elektronica en technologie,address,info@magnahifi.com,0682890319,1852HH,Heiloo,Nederland
Dealify,At Dealify we are obsessed with offering the best software deals available to grow your business??,Softwareverkoper,https://www.dealify.com,Elektronica en technologie,address,info@dealify.com,,,,Nederland
Autonavi24.com,"Verkoop en ondersteuning voor merk auto SD update navigatie kaarten

",Softwareverkoper,https://www.autonavi24.com,Elektronica en technologie,address,autonavi24@gmail.com,Whatsapp: +31682220829,8131BB,Wijhe,Nederland
Phone Him,"Phone Him is dé webshop voor recente smartphones, tablets, laptops en bijhorende accessoires. Gadgets that meet your lifestyle. 
Als tech-liefhebbers zijn we dagelijks op zoek naar de beste tech. Bij Phone Him verkopen we daarom ook enkel producten die we zelf ook zouden gebruiken. Wanneer we denken dat een model verouderd is, halen we deze uit ons assortiment.",Mobiele telefoon winkel,http://phonehim.nl,Elektronica en technologie,address,info@phonehim.nl,085 060 6128,2516 BE,Den Haag,Nederland
Vianen Telecom,Welkom bij Vianen Telecom! Uw leverancier voor een nieuw goedkoop los toestel.,Mobiele telefoon winkel,http://www.vianentelecom.nl,Elektronica en technologie,address,info@vianentelecom.nl,0644042751,4132CN,Vianen,Nederland
HF kits,"HF Kits biedt u zelfbouwkits en onderdelen voor radio zendamateurs. U vindt hier antenne, balun, traps, endfed of trafo zelfbouwpakketten en onderdelen.",Elektronische onderdelenwinkel,https://www.hfkits.nl,Elektronica en technologie,address,info@hfkits.nl,0182796519,2805GS,Gouda,Nederland
